TripID, TimeStamp, Start DT, Distance, ECC, AvgSpeed, TrackType, Sex, Year, Profession, Frequent User, ZIP, Source
555c25ba88c537095484be6b,1431061071,"Fri, 08 May 2015 04:57:51 GMT",3.65,3.6534453947922927,18.92,urban bicycle,M,1962,Arbejder,yes,9200,cy-web-gpx
555c250888c537225184be6b,1432101064,"Wed, 20 May 2015 05:51:04 GMT",3.87,3.865299137357144,12.8,urban bicycle,,,,yes,,cy-mobile
555c251688c537b85084be6b,1432108339,"Wed, 20 May 2015 07:52:19 GMT",3.93,3.9275719441414694,13.93,urban bicycle,,,,yes,,cy-mobile
555c25b588c537335384be6b,1432098075,"Wed, 20 May 2015 05:01:15 GMT",4.12,4.123852784244518,17.55,urban bicycle,M,1962,Arbejder,yes,9200,cy-web-gpx
555c25b988c537ff5384be6b,1431321706,"Mon, 11 May 2015 05:21:46 GMT",7.73,7.728927519265435,1.03,urban bicycle,M,1962,Arbejder,yes,9200,cy-web-gpx
555c25b488c537d55384be6b,1431762134,"Sat, 16 May 2015 07:42:14 GMT",108.5,0,20.93,other,M,1962,Arbejder,yes,9200,cy-web-gpx
555c25b688c537465184be6c,1431925899,"Mon, 18 May 2015 05:11:39 GMT",15.42,15.422767092669961,2.12,urban bicycle,M,1962,Arbejder,yes,9200,cy-web-gpx
555c25b788c537455184be6d,1431588976,"Thu, 14 May 2015 07:36:16 GMT",123.15,0,25.53,other,M,1962,Arbejder,yes,9200,cy-web-gpx
555c25b888c537155384be6c,1431497204,"Wed, 13 May 2015 06:06:44 GMT",17.31,17.306140093175138,1.87,urban bicycle,M,1962,Arbejder,yes,9200,cy-web-gpx
555c25b888c537fd5284be6d,1431407056,"Tue, 12 May 2015 05:04:16 GMT",6.47,6.4702952448075175,0.84,urban bicycle,M,1962,Arbejder,yes,9200,cy-web-gpx
555c25b888c537fe5384be6b,1431241033,"Sun, 10 May 2015 06:57:13 GMT",71.93,0,21.44,other,M,1962,Arbejder,yes,9200,cy-web-gpx
555c25bb88c537d55384be6c,1430975625,"Thu, 07 May 2015 05:13:45 GMT",7.22,7.2232507245651405,0.82,urban bicycle,M,1962,Arbejder,yes,9200,cy-web-gpx
555c25bb88c537e85284be6b,1430918052,"Wed, 06 May 2015 13:14:12 GMT",62.73,0,14.78,other,M,1962,Arbejder,yes,9200,cy-web-gpx
555c25bc88c537185384be6d,1432098814,"Wed, 20 May 2015 05:13:34 GMT",9.41,9.413928334704307,9.59,urban bicycle,M,1974,,yes,,cy-mobile
555c25bd88c5370d5484be6b,1430802154,"Tue, 05 May 2015 05:02:34 GMT",11.25,11.250101920932186,0.9,urban bicycle,M,1962,Arbejder,yes,9200,cy-web-gpx
555c25d588c537075484be6b,1432108542,"Wed, 20 May 2015 07:55:42 GMT",6.26,6.256968137861713,22.3,urban bicycle,,September 1950,,yes,,cy-mobile
555c261788c537335384be6d,1432108796,"Wed, 20 May 2015 07:59:56 GMT",2.6,2.6047294864273556,12.08,urban bicycle,F,1986,Worker,yes,9400,cy-mobile
555c264888c5373f5484be6b,1432099210,"Wed, 20 May 2015 05:20:10 GMT",13.2,8.691854561038713,14.58,urban bicycle,M,1991,Arbejder,yes,9000,cy-mobile
555c265888c537675584be6b,1432109036,"Wed, 20 May 2015 08:03:56 GMT",2.68,2.675246944172149,14.98,urban bicycle,,,,yes,,cy-mobile
555c278788c5374e5984be6b,1432101146,"Wed, 20 May 2015 05:52:26 GMT",9.7,9.701396967423209,21.13,urban bicycle,M,1979,Arbejder,yes,9000,cy-mobile
555c27ea88c5372f5b84be6b,1432109436,"Wed, 20 May 2015 08:10:36 GMT",3.44,3.4423632229256587,19.21,urban bicycle,M,1956,Head of office,yes,,cy-mobile
555c281988c5372b5b84be6c,1432102062,"Wed, 20 May 2015 06:07:42 GMT",4.68,4.680106348513227,19.26,urban bicycle,M,1977,Arbejder,yes,9210,cy-mobile
555c287188c537355c84be6c,1432101327,"Wed, 20 May 2015 05:55:27 GMT",4.92,4.913922109877173,10.32,urban bicycle,M,1961,Arbejder,yes,9000,cy-mobile
555c28ef88c537bd5c84be6b,1432100133,"Wed, 20 May 2015 05:35:33 GMT",8.85,0,10.57,urban bicycle,M,1974,Worker,yes,54-234,cy-mobile
555c30ab88c537546c84be6b,1432109339,"Wed, 20 May 2015 08:08:59 GMT",16.74,11.037717185416044,20.25,urban bicycle,F,1955,Nurse,yes,,cy-mobile
555c320e88c537e07484be6c,1432110183,"Wed, 20 May 2015 08:23:03 GMT",6.3,6.299225752107583,14.58,urban bicycle,F,1990,,yes,9000,cy-mobile
555c327088c5374a7784be6b,1432109311,"Wed, 20 May 2015 08:08:31 GMT",16.18,7.381243561830775,16.81,urban bicycle,,,,yes,,cy-mobile
555c347a88c537157584be6d,1432099476,"Wed, 20 May 2015 05:24:36 GMT",14.62,13.67734016676165,22.56,urban bicycle,M,1964,Worker,yes,9400,cy-mobile
555c347b88c537847584be6b,1432103804,"Wed, 20 May 2015 06:36:44 GMT",8.47,8.468223470450207,22.55,urban bicycle,M,1964,Worker,yes,9400,cy-mobile
555c347e88c5377a7e84be6b,1432101857,"Wed, 20 May 2015 06:04:17 GMT",12.56,12.557284928065174,23.56,urban bicycle,M,1964,Worker,yes,9400,cy-mobile
555c35e888c537b60784be6b,1431940988,"Mon, 18 May 2015 09:23:08 GMT",21.48,21.479931114627774,10.05,urban bicycle,,,,yes,,cy-mobile
555c35e888c5379f0784be6b,1431960924,"Mon, 18 May 2015 14:55:24 GMT",7.27,7.276105288913934,1.2,urban bicycle,,,,yes,,cy-mobile
555c35e988c537ec0484be6c,1432047380,"Tue, 19 May 2015 14:56:20 GMT",5.31,5.315922650897547,1.48,urban bicycle,,,,yes,,cy-mobile
555c39cb88c5374b1584be6b,1432033200,"Tue, 19 May 2015 11:00:00 GMT",10.3,0,20.59,urban bicycle,F,1981,Worker,yes,,cy-web-manual
555c3cc788c537ca1e84be6b,1432103894,"Wed, 20 May 2015 06:38:14 GMT",3.62,3.624014295181211,14.69,urban bicycle,F,1981,phd fellow,yes,,cy-mobile
555c3f2e88c537602884be6b,1432036800,"Tue, 19 May 2015 12:00:00 GMT",4.09,4.093975618517701,20.47,urban bicycle,M,1977,Arbejder,yes,9210,cy-web-manual
555c3eee88c5379b2684be6b,1432010400,"Tue, 19 May 2015 04:40:00 GMT",4.08,4.07930428218541,20.4,urban bicycle,M,1977,Arbejder,yes,9210,cy-web-manual
555c3f5188c537ed2884be6b,1432103945,"Wed, 20 May 2015 06:39:05 GMT",25.73,10.665283432984642,21.92,urban bicycle,,,,yes,,cy-mobile
555c406988c537c52b84be6c,1432108229,"Wed, 20 May 2015 07:50:29 GMT",3.94,3.941122086498377,15.27,urban bicycle,F,1981,phd fellow,yes,,cy-mobile
555c457b88c537483084be6d,1432052804,"Tue, 19 May 2015 16:26:44 GMT",4.37,0,2.11,urban bicycle,,,,yes,,cy-mobile
555c485988c537d84284be6b,1432117318,"Wed, 20 May 2015 10:21:58 GMT",4.04,4.035416234341398,13.64,urban bicycle,F,1980,,yes,,cy-mobile
555c488b88c537d04284be6b,1432117043,"Wed, 20 May 2015 10:17:23 GMT",4.28,4.280447805738641,11.29,urban bicycle,F,1955,Teacher,yes,,cy-mobile
555c507f88c537f25184be6b,1432120040,"Wed, 20 May 2015 11:07:20 GMT",1.21,1.2058949956820557,9.98,urban bicycle,F,1955,Teacher,yes,,cy-mobile
555c52a388c537b45584be6b,1432113264,"Wed, 20 May 2015 09:14:24 GMT",2.43,2.426641603619427,15.55,urban bicycle,M,1958,,yes,9200,cy-mobile
555c5bb188c537b66384be6b,1432115627,"Wed, 20 May 2015 09:53:47 GMT",2.36,2.363574558068457,16.43,urban bicycle,M,1958,,yes,9200,cy-mobile
555c5dc088c537e96784be6b,1431954048,"Mon, 18 May 2015 13:00:48 GMT",6.46,6.456075364726752,14.95,urban bicycle,F,1968,Worker,yes,9200,cy-mobile
555c5dc088c537d26784be6b,1432042300,"Tue, 19 May 2015 13:31:40 GMT",6.59,6.585075303281351,14.53,urban bicycle,F,1968,Worker,yes,9200,cy-mobile
555c60d688c537856c84be6b,1432115790,"Wed, 20 May 2015 09:56:30 GMT",9.19,4.803094202255236,19.83,urban bicycle,M,1991,Arbejder,yes,9000,cy-mobile
555c61c388c537346e84be6b,1432124016,"Wed, 20 May 2015 12:13:36 GMT",1.93,1.9267714162860994,9.84,urban bicycle,,1949,pensionist,yes,,cy-mobile
555c625c88c537036f84be6b,1432124523,"Wed, 20 May 2015 12:22:03 GMT",1.51,1.5095765380816681,10.46,urban bicycle,F,1980,,yes,,cy-mobile
555c6f9788c5370a0484be6b,1432120952,"Wed, 20 May 2015 11:22:32 GMT",1.26,1.2604639805867266,15.87,urban bicycle,M,1991,Arbejder,yes,9000,cy-mobile
555c6fcc88c537b10384be6d,1432038217,"Tue, 19 May 2015 12:23:37 GMT",4.65,2.463284293961615,23.01,urban bicycle,M,1974,Worker,yes,9270,cy-web-gpx
555c6fd588c5372b0484be6c,1432092310,"Wed, 20 May 2015 03:25:10 GMT",4.66,2.4760858007281272,26.06,urban bicycle,M,1974,Worker,yes,9270,cy-web-gpx
555c713588c537580684be6b,1432115306,"Wed, 20 May 2015 09:48:26 GMT",19.59,19.589337699612976,11.12,urban bicycle,,,,yes,,cy-mobile
555c745088c537a40984be6c,1432129130,"Wed, 20 May 2015 13:38:50 GMT",1.5,1.5037840673127774,10.51,urban bicycle,F,1980,,yes,,cy-mobile
555c761388c537e80d84be6b,1432092505,"Wed, 20 May 2015 03:28:25 GMT",12.3,6.902112790466314,24.88,urban bicycle,M,1985,Worker,yes,9430,cy-web-gpx
555c761e88c537ea0d84be6b,1432030060,"Tue, 19 May 2015 10:07:40 GMT",12.51,7.121453047744591,22.77,urban bicycle,M,1985,Worker,yes,9430,cy-web-gpx
555c78d788c537f91184be6b,1432123157,"Wed, 20 May 2015 11:59:17 GMT",0,0,0,urban bicycle,M,1991,Arbejder,yes,9000,cy-mobile
555c794388c537b91184be6d,1432129565,"Wed, 20 May 2015 13:46:05 GMT",3.77,3.764798994801933,10.12,urban bicycle,,,,yes,,cy-mobile
555c7c3c88c537b81584be6b,1432107922,"Wed, 20 May 2015 07:45:22 GMT",3.22,3.224515887855891,17.2,urban bicycle,F,1969,sekretarie,yes,,cy-mobile
555c7bb088c537641584be6b,1432123133,"Wed, 20 May 2015 11:58:53 GMT",6.83,6.831451888506155,20.46,urban bicycle,M,1968,Service,yes,,cy-mobile
555c7bee88c537a51584be6b,1432123696,"Wed, 20 May 2015 12:08:16 GMT",2.61,2.609173222011977,13.38,urban bicycle,F,1955,Arbejder,yes,,cy-mobile
555ca38588c537d05784be6b,1432138036,"Wed, 20 May 2015 16:07:16 GMT",26.5,11.56928516748456,25.86,urban bicycle,,,,yes,,cy-mobile
555c843088c537222384be6b,1432124034,"Wed, 20 May 2015 12:13:54 GMT",4.82,0,7.01,urban bicycle,F,1964,Lavoratore,yes,35135,cy-mobile
555c860a88c537ed2684be6b,1432107745,"Wed, 20 May 2015 07:42:25 GMT",4.85,4.852058546432575,0.66,urban bicycle,M,1955,Teacher,yes,,cy-mobile
555c865588c537822684be6b,1432132688,"Wed, 20 May 2015 14:38:08 GMT",4.33,4.331800012938246,9.93,urban bicycle,F,1955,Teacher,yes,,cy-mobile
555c869888c537cd2784be6b,1432133641,"Wed, 20 May 2015 14:54:01 GMT",3.57,3.5654098338464277,19.02,urban bicycle,M,251089,prodoktionsteknolog,yes,,cy-mobile
555c86c088c5370d2884be6b,1432102260,"Wed, 20 May 2015 06:11:00 GMT",2.75,2.7501912631523475,20.63,urban bicycle,M,1971,Worker,yes,9000,cy-web-manual
555c86fa88c5374a2884be6b,1432104420,"Wed, 20 May 2015 06:47:00 GMT",5.69,5.6923519048914955,20.09,urban bicycle,M,1971,Worker,yes,9000,cy-web-manual
555c8bb688c537b42f84be6b,1432125777,"Wed, 20 May 2015 12:42:57 GMT",17.84,1.309706379413726,24.13,urban bicycle,,,,yes,,cy-mobile
555c8c0b88c537513084be6b,1432134441,"Wed, 20 May 2015 15:07:21 GMT",6.07,6.071871972320625,17.08,urban bicycle,M,1984,Arbejder,yes,9210,cy-mobile
555c8cb588c537643184be6b,1432134207,"Wed, 20 May 2015 15:03:27 GMT",4.92,4.919477003613708,10.51,urban bicycle,M,1983,Worker,yes,9200,cy-mobile
555c833f88c5375a2284be6b,1432132056,"Wed, 20 May 2015 14:27:36 GMT",5.54,5.542976183483671,14.2,urban bicycle,F,1993,,yes,,cy-mobile
555c87e588c537d42984be6b,1432133649,"Wed, 20 May 2015 14:54:09 GMT",6.67,6.666291230803238,24,urban bicycle,M,1965,Arbejder,yes,9400,cy-mobile
555c886088c5379f2a84be6b,1432127110,"Wed, 20 May 2015 13:05:10 GMT",1.42,1.421476942853613,11.37,urban bicycle,F,170278,clerk,yes,,cy-mobile
555c88a588c5379f2a84be6c,1432134275,"Wed, 20 May 2015 15:04:35 GMT",1.64,1.643461952010886,10.29,urban bicycle,,,,yes,,cy-mobile
555c89c588c537152c84be6c,1432103776,"Wed, 20 May 2015 06:36:16 GMT",3.48,3.477076770057452,14.22,urban bicycle,,,,yes,,cy-mobile
555c8a0188c537862c84be6c,1432126037,"Wed, 20 May 2015 12:47:17 GMT",4.12,4.124301781682846,7.56,urban bicycle,F,1978,socialrådgiver,yes,,cy-mobile
555c8a8588c537952d84be6d,1432134247,"Wed, 20 May 2015 15:04:07 GMT",4.22,4.219979013831981,17.67,urban bicycle,,1962,,yes,,cy-mobile
555c878f88c537f42684be6d,1432134050,"Wed, 20 May 2015 15:00:50 GMT",1.4,1.405944959219571,9.73,urban bicycle,,1960,,yes,,cy-mobile
555c8b9188c537f42e84be6b,1432135150,"Wed, 20 May 2015 15:19:10 GMT",2.26,2.26151241053727,18.5,urban bicycle,,,,yes,,cy-mobile
555c7eed88c5374f1984be6b,1432131680,"Wed, 20 May 2015 14:21:20 GMT",3.12,3.1183230988675503,16.51,urban bicycle,F,1969,sekretarie,yes,,cy-mobile
555c7f2988c537501984be6b,1432121728,"Wed, 20 May 2015 11:35:28 GMT",4.25,4.260190824070683,4.38,urban bicycle,,,,yes,,cy-mobile
555c8ccb88c537843184be6b,1432128125,"Wed, 20 May 2015 13:22:05 GMT",2.59,2.592813283260617,15.82,urban bicycle,,,,yes,,cy-mobile
555c8dbb88c537433284be6c,1432098078,"Wed, 20 May 2015 05:01:18 GMT",8.42,8.417918680749892,17.43,urban bicycle,F,1967,,yes,,cy-mobile
555c8dbc88c537023284be6c,1432126838,"Wed, 20 May 2015 13:00:38 GMT",8.56,8.563429681885927,16.62,urban bicycle,F,1967,,yes,,cy-mobile
555c8e2288c537bb3384be6b,1432133184,"Wed, 20 May 2015 14:46:24 GMT",15.06,6.716073116498285,17.66,urban bicycle,M,1966,Afsnitsleder,yes,9430,cy-mobile
555c8ebc88c537923484be6b,1432135864,"Wed, 20 May 2015 15:31:04 GMT",2.22,2.2228655204095165,14.96,urban bicycle,,,,yes,,cy-mobile
555c900888c5371a3684be6c,1432128561,"Wed, 20 May 2015 13:29:21 GMT",4.65,4.652138884321554,17.07,urban bicycle,M,1991,Arbejder,yes,9000,cy-mobile
555c905388c537293784be6b,1432135781,"Wed, 20 May 2015 15:29:41 GMT",2.94,2.939831516486099,10.32,urban bicycle,M,1956,Head of office,yes,,cy-mobile
555c908088c537003784be6b,1432135926,"Wed, 20 May 2015 15:32:06 GMT",4.53,3.588161002760118,17.44,urban bicycle,F,1959,Worker,yes,9260,cy-mobile
555c915f88c5372a3884be6d,1432135935,"Wed, 20 May 2015 15:32:15 GMT",5.13,5.125826167148377,16.09,urban bicycle,F,1971,,yes,,cy-mobile
555c91ba88c537d03784be6d,1432134513,"Wed, 20 May 2015 15:08:33 GMT",10.57,8.32619411692508,14.3,urban bicycle,M,30-12-1964,,yes,,cy-mobile
555c936c88c537793b84be6b,1432130122,"Wed, 20 May 2015 13:55:22 GMT",1.26,1.255889245976745,15.59,urban bicycle,M,1975,Arbejder,yes,9000,cy-mobile
555c939f88c537b93b84be6b,1432134634,"Wed, 20 May 2015 15:10:34 GMT",20.74,7.440371011042466,24.68,urban bicycle,M,1963,Worker,yes,9310,cy-mobile
555c93be88c537d73b84be6c,1432135914,"Wed, 20 May 2015 15:31:54 GMT",10.18,8.357216072425835,20.71,urban bicycle,M,1980,Worker,yes,9260,cy-mobile
555c943e88c5373c3d84be6b,1432129700,"Wed, 20 May 2015 13:48:20 GMT",4.67,4.668467777196546,18.23,urban bicycle,M,1977,Arbejder,yes,9210,cy-mobile
555c945f88c5372a3c84be6d,1432127240,"Wed, 20 May 2015 13:07:20 GMT",9.44,4.757769677350769,9.96,urban bicycle,,1950,IT consultant,yes,,cy-mobile
555c950788c537253e84be6c,1432127792,"Wed, 20 May 2015 13:16:32 GMT",7.38,7.374061971992701,8.77,urban bicycle,,1968,it-support,yes,,cy-mobile
555c957788c537cf3e84be6d,1432129379,"Wed, 20 May 2015 13:42:59 GMT",6.46,6.465151204791427,15.26,urban bicycle,F,1968,Worker,yes,9200,cy-mobile
555c95b388c537423f84be6b,1432137653,"Wed, 20 May 2015 16:00:53 GMT",1.88,1.875726880788993,12.5,urban bicycle,F,1986,Worker,yes,9400,cy-mobile
555c95b788c537283f84be6c,1432098751,"Wed, 20 May 2015 05:12:31 GMT",4.1,4.103653704652621,0.6,urban bicycle,F,1992,student,yes,,cy-mobile
555c96ba88c537574184be6b,1432137454,"Wed, 20 May 2015 15:57:34 GMT",5.34,5.337695639661392,19.21,urban bicycle,M,1982,,yes,9000,cy-mobile
555decac88c537c51684be6b,1431957900,"Mon, 18 May 2015 14:05:00 GMT",1.39,1.3878025704657384,13.88,urban bicycle,F,1992,student,yes,,cy-web-manual
555c974488c537244284be6c,1432130913,"Wed, 20 May 2015 14:08:33 GMT",2.23,2.2337083063596097,15.55,urban bicycle,F,1972,Arbejder,yes,9000,cy-mobile
555c98f588c537d74484be6c,1432138796,"Wed, 20 May 2015 16:19:56 GMT",1.22,1.2247048950135166,19.17,urban bicycle,M,1965,Arbejder,yes,9400,cy-mobile
555c9aac88c537b04884be6b,1432107492,"Wed, 20 May 2015 07:38:12 GMT",8.78,0,2.23,urban bicycle,F,1968,Worker,yes,9240,cy-mobile
555c9ad088c537414884be6b,1432131484,"Wed, 20 May 2015 14:18:04 GMT",3.7,2.7694598873644094,16.54,urban bicycle,M,1972,,no,9400,cy-mobile
555c9b8088c537ce4984be6c,1432130060,"Wed, 20 May 2015 13:54:20 GMT",9.29,0,13.83,urban bicycle,M,1974,Worker,yes,54-234,cy-mobile
555c9bc988c537484a84be6c,1432138753,"Wed, 20 May 2015 16:19:13 GMT",4.32,4.322295296718085,15.65,urban bicycle,,,,yes,,cy-mobile
555c9cf588c537c14c84be6b,1432139437,"Wed, 20 May 2015 16:30:37 GMT",2.67,2.668759811395167,15.75,urban bicycle,F,1980,,yes,,cy-mobile
555c9d1088c5379d4c84be6b,1432134189,"Wed, 20 May 2015 15:03:09 GMT",7.18,7.180120040849389,4.39,urban bicycle,M,1955,Teacher,yes,,cy-mobile
555c9d6888c537364d84be6b,1432131341,"Wed, 20 May 2015 14:15:41 GMT",7.63,7.6262721860671165,16.87,urban bicycle,M,1962,IT,yes,,cy-mobile
555c9e4788c537fc4e84be6b,1432139315,"Wed, 20 May 2015 16:28:35 GMT",3.66,3.657865197199808,12.3,urban bicycle,,,,yes,,cy-mobile
555c9f1f88c537ab4e84be6c,1432131650,"Wed, 20 May 2015 14:20:50 GMT",8.32,8.322375727204532,17.04,urban bicycle,M,1962,Worker,yes,9400,cy-mobile
555c9f8288c537fc4f84be6c,1432137482,"Wed, 20 May 2015 15:58:02 GMT",16.38,7.652629860096978,18.32,urban bicycle,,,,yes,,cy-mobile
555ca98788c537b86284be6b,1432132533,"Wed, 20 May 2015 14:35:33 GMT",0,0,0,urban bicycle,M,1951,Retired,no,,cy-mobile
555ca43d88c537835984be6b,1432140672,"Wed, 20 May 2015 16:51:12 GMT",5.56,5.560723515630524,16.14,urban bicycle,M,1965,Arbejder,yes,9400,cy-mobile
555ca4a388c5378b5984be6c,1432117874,"Wed, 20 May 2015 10:31:14 GMT",6.83,6.833014034390896,23.56,urban bicycle,M,1974,Worker,yes,9270,cy-web-gpx
555ca4b088c5370a5a84be6c,1432122200,"Wed, 20 May 2015 11:43:20 GMT",12.26,10.08093346472083,22.95,urban bicycle,M,1974,Worker,yes,9270,cy-web-gpx
555ca5e788c5371e5c84be6b,1432140504,"Wed, 20 May 2015 16:48:24 GMT",11.26,6.911661216364391,22.11,urban bicycle,F,1954,Teacher,yes,9310,cy-mobile
555ca5ea88c537525c84be6b,1432131735,"Wed, 20 May 2015 14:22:15 GMT",15.16,8.25436238715459,16.01,urban bicycle,,1983,IT support,no,9000,cy-mobile
555ca6ea88c537235c84be6c,1432141299,"Wed, 20 May 2015 17:01:39 GMT",5.68,5.679815695073464,15.79,urban bicycle,F,1990,,yes,9000,cy-mobile
555ca7d888c537eb5e84be6b,1432131328,"Wed, 20 May 2015 14:15:28 GMT",7.6,7.597184782358628,6.34,urban bicycle,M,1971,Worker,yes,9000,cy-mobile
555ca8e588c537d96184be6b,1432107634,"Wed, 20 May 2015 07:40:34 GMT",6.09,5.655818453120411,19.07,urban bicycle,M,1962,Arbejder,yes,,cy-mobile
555caaad88c537c26484be6c,1432134433,"Wed, 20 May 2015 15:07:13 GMT",4.3,4.299265718742164,8.02,urban bicycle,,,,yes,,cy-mobile
555cab0488c537be6584be6b,1432135777,"Wed, 20 May 2015 15:29:37 GMT",2.87,2.8724775591585887,15.32,urban bicycle,,1987,,yes,,cy-mobile
555cad6188c537a06984be6b,1432136853,"Wed, 20 May 2015 15:47:33 GMT",0.61,0.6098294035961802,11.43,urban bicycle,M,1972,,no,9400,cy-mobile
555cb09388c537086f84be6b,1431961974,"Mon, 18 May 2015 15:12:54 GMT",8.34,0,16.85,urban bicycle,M,1987,Worker,yes,03-430,cy-mobile
555cb09388c537996f84be6b,1432023079,"Tue, 19 May 2015 08:11:19 GMT",8.9,0,13.86,urban bicycle,M,1987,Worker,yes,03-430,cy-mobile
555cb09388c5379d6f84be6b,1432110121,"Wed, 20 May 2015 08:22:01 GMT",9.12,0,11.96,urban bicycle,M,1987,Worker,yes,03-430,cy-mobile
555cb09488c537a36f84be6b,1432050943,"Tue, 19 May 2015 15:55:43 GMT",9.08,0,16.17,urban bicycle,M,1987,Worker,yes,03-430,cy-mobile
555cb09588c537a96f84be6b,1432136266,"Wed, 20 May 2015 15:37:46 GMT",8.09,0,18.12,urban bicycle,M,1987,Worker,yes,03-430,cy-mobile
555cb16588c537937084be6c,1432134835,"Wed, 20 May 2015 15:13:55 GMT",10.61,10.612329151509776,11.7,urban bicycle,M,1974,,yes,,cy-mobile
555cb1b388c5371a7184be6d,1432136839,"Wed, 20 May 2015 15:47:19 GMT",2.09,2.0890812566357204,22.93,urban bicycle,M,1964,Worker,yes,9400,cy-mobile
555cb1b388c537d17084be6d,1432134518,"Wed, 20 May 2015 15:08:38 GMT",13.89,13.681481590962761,23.25,urban bicycle,M,1964,Worker,yes,9400,cy-mobile
555cb40288c537607484be6c,1432145035,"Wed, 20 May 2015 18:03:55 GMT",2.95,2.947550523692762,16.08,urban bicycle,,,,yes,,cy-mobile
555cb42988c537b87584be6b,1432134250,"Wed, 20 May 2015 15:04:10 GMT",9.47,9.468394118510957,19.78,urban bicycle,M,1979,Arbejder,yes,9000,cy-mobile
555cb5c588c537417884be6c,1432145972,"Wed, 20 May 2015 18:19:32 GMT",1.96,1.9566346131450225,16.38,urban bicycle,,,,yes,,cy-mobile
555cb77288c537b77b84be6b,1432138286,"Wed, 20 May 2015 16:11:26 GMT",6.58,6.576001615482682,17.56,urban bicycle,M,1968,Service,yes,,cy-mobile
555cbb3a88c537c70384be6b,1432138800,"Wed, 20 May 2015 16:20:00 GMT",7.85,7.846104745716565,15.71,urban bicycle,F,1981,phd fellow,yes,,cy-mobile
555cc26b88c537140f84be6c,1431537796,"Wed, 13 May 2015 17:23:16 GMT",2.6,2.6035027532600377,10.96,urban bicycle,,,,yes,,cy-mobile
555cc37e88c537721084be6b,1432142390,"Wed, 20 May 2015 17:19:50 GMT",1.34,1.3425574602941017,14.83,urban bicycle,,,,yes,,cy-mobile
555cc41d88c537b31184be6b,1432129908,"Wed, 20 May 2015 13:51:48 GMT",5.84,5.84347158578976,1.62,urban bicycle,F,1955,Arbejder,yes,,cy-mobile
555cc4eb88c5376b1284be6d,1432142452,"Wed, 20 May 2015 17:20:52 GMT",1.42,1.4236159911079838,8.12,urban bicycle,,,,yes,,cy-mobile
555cc98088c537fe1984be6b,1431770561,"Sat, 16 May 2015 10:02:41 GMT",4.35,4.346659227966145,19.86,urban bicycle,M,1983,Worker,yes,9200,cy-web-gpx
555cca3d88c537961b84be6b,1432150920,"Wed, 20 May 2015 19:42:00 GMT",2.89,2.8920982546946057,14.46,urban bicycle,F,1980,,yes,,cy-mobile
555ccddd88c5374b2184be6c,1432096716,"Wed, 20 May 2015 04:38:36 GMT",5.17,5.165975930094573,17.19,urban bicycle,,,,yes,,cy-mobile
555ccddd88c5378a2184be6b,1432125519,"Wed, 20 May 2015 12:38:39 GMT",4.47,4.468623822421667,13.74,urban bicycle,,,,yes,,cy-mobile
555ccddd88c537732184be6b,1432143831,"Wed, 20 May 2015 17:43:51 GMT",5.35,5.35027135807419,12.61,urban bicycle,,,,yes,,cy-mobile
555cce5c88c537912284be6b,1432134196,"Wed, 20 May 2015 15:03:16 GMT",9.74,9.207344405363777,11.34,urban bicycle,M,07-07-1987,Technical Designer,yes,,cy-mobile
555cd38988c537042a84be6b,1432145334,"Wed, 20 May 2015 18:08:54 GMT",62.72,0,26,other,M,1966,Afsnitsleder,yes,9430,cy-mobile
555cd73488c537492f84be6c,1432096200,"Wed, 20 May 2015 04:30:00 GMT",3.9,3.8998968310338813,7.8,urban bicycle,,,Worker,yes,9000,cy-web-manual
555cd79588c537973084be6c,1432009800,"Tue, 19 May 2015 04:30:00 GMT",3.9,3.900186880618387,7.86,urban bicycle,,,Worker,yes,9000,cy-web-gpx
555cd86788c537f53184be6c,1431923400,"Mon, 18 May 2015 04:30:00 GMT",3.9,3.900186880618387,7.86,urban bicycle,F,1985,Worker,yes,9000,cy-web-gpx
555cd8fc88c537663284be6b,1431664200,"Fri, 15 May 2015 04:30:00 GMT",3.9,3.900186880618387,7.86,urban bicycle,F,1985,Worker,yes,9000,cy-web-gpx
555cd94388c537903184be6c,1431577800,"Thu, 14 May 2015 04:30:00 GMT",3.9,3.900186880618387,7.86,urban bicycle,F,1985,Worker,yes,9000,cy-web-gpx
555cd96e88c537393384be6d,1432154447,"Wed, 20 May 2015 20:40:47 GMT",4.65,4.652706584547965,15.48,urban bicycle,M,1955,Teacher,yes,,cy-mobile
555cd9c388c5372a3484be6b,1431610320,"Thu, 14 May 2015 13:32:00 GMT",4.32,4.325058654099704,8.72,urban bicycle,F,1985,Worker,yes,9000,cy-web-gpx
555cda0288c537553484be6c,1431696780,"Fri, 15 May 2015 13:33:00 GMT",4.32,4.325058654099704,8.72,urban bicycle,F,1985,Worker,yes,9000,cy-web-gpx
555cdaf488c537b23584be6b,1431956100,"Mon, 18 May 2015 13:35:00 GMT",4.32,4.325058654099704,8.72,urban bicycle,F,1985,Worker,yes,9000,cy-web-gpx
555ce14988c537bf3f84be6b,1432153877,"Wed, 20 May 2015 20:31:17 GMT",21.03,21.028764635897474,20.68,urban bicycle,,1970,Project coordinator,yes,,cy-mobile
555ce55e88c5378e4584be6b,1430648998,"Sun, 03 May 2015 10:29:58 GMT",3.94,0,15.4,urban bicycle,,,,yes,,cy-mobile
